sentiment,id,date,query,user,tweet
Negative,2005428703,Tue Jun 02 09:40:58 PDT 2009,NO_QUERY,callyc86,Another cloudy day in Chicago 
Negative,2201126693,Tue Jun 16 19:50:37 PDT 2009,NO_QUERY,Lucktie,Bad day and traffic to top it all off 
Positive,1957173382,Thu May 28 23:43:32 PDT 2009,NO_QUERY,anesio,blart mall cop was actually a good one 
Positive,1770866533,Mon May 11 22:28:24 PDT 2009,NO_QUERY,kelleymarble,@spencerpratt stop trying to convince yourself that your accidental fame will go away. You're still a douche 
Negative,2202570946,Tue Jun 16 22:01:36 PDT 2009,NO_QUERY,xoxomar,over this city being so small... 
Negative,2238370067,Fri Jun 19 07:11:23 PDT 2009,NO_QUERY,KLM1205,I miss my Grandma a lot and I don't want to say goodbye... 
Positive,1754524339,Sun May 10 06:33:54 PDT 2009,NO_QUERY,bodiinee,"made pictures of flowers, some are pretty nice i think "
Positive,1989666921,Mon Jun 01 02:22:24 PDT 2009,NO_QUERY,eskimo_sparky,@JimVrckovski @Afficionados_HH @cpanczak thanks 
Negative,2201645252,Tue Jun 16 20:34:07 PDT 2009,NO_QUERY,NoDayButToday27,"Watched Pushing Daisies finale.  Hate ABC even more now, but at least there was a pseudo-&quot;what happened to them&quot; at the end "
Positive,2064868316,Sun Jun 07 07:21:56 PDT 2009,NO_QUERY,RegularOlTy,@swabychic Isis 
Negative,1956487434,Thu May 28 21:59:19 PDT 2009,NO_QUERY,Virg3704,Life is throwing me some major curveballs right now 
Positive,1834809326,Mon May 18 04:16:21 PDT 2009,NO_QUERY,rockgirlicious,listening to paranoid and singing along! 
Positive,2062480985,Sat Jun 06 23:21:22 PDT 2009,NO_QUERY,Listersmate,@sunny525 I'm just being friendly Lori. 
Positive,1989685878,Mon Jun 01 02:26:32 PDT 2009,NO_QUERY,henrikberggren,@mptre Thx but already got hooked! 
Negative,1978662528,Sun May 31 00:03:32 PDT 2009,NO_QUERY,solerika,Oh FUCK this reunion is too much for realz if thirs makes sensod its a miracle. FUCK. I just hit my knee again  DRUNK. yeahhhh
Negative,2230493147,Thu Jun 18 17:11:27 PDT 2009,NO_QUERY,natasharamsey,Fine! Will just work late &amp; take later train. Argh. Missing @motivationmama class 
Positive,2191131672,Tue Jun 16 04:35:42 PDT 2009,NO_QUERY,sumarnocorp,Just downloaded UberTwitter for Blackeberry and pimped up profile page 
Positive,2069956664,Sun Jun 07 16:50:28 PDT 2009,NO_QUERY,MiriamCheah,@Lihis yeah course  i want you guys to get a reply! Even if it means i gotta stay awake the whole night! &lt;3
Positive,2014744438,Wed Jun 03 02:32:37 PDT 2009,NO_QUERY,pizpix,@simontay78 so i am suppose to image the both of them doing a cheer for me? that's cute. but i don't know them! 
Positive,1958134761,Fri May 29 02:46:46 PDT 2009,NO_QUERY,Sanlin,"That was fun.  Just got back from seeing the bands Krome &amp; Chasing Satellites at The Queen's Hotel. Tasty beverages, music n' dancing."
Negative,2325705053,Thu Jun 25 05:55:46 PDT 2009,NO_QUERY,fairygem,@wendywilson81 wishe i could help with the tyres but we're not allowed to do it anymore  xx
Negative,1979099686,Sun May 31 01:38:14 PDT 2009,NO_QUERY,tarynTM,Fuckkiiin anna bananas from now on. Goodbye The Spot. 
Positive,1970299755,Sat May 30 03:17:11 PDT 2009,NO_QUERY,thepetshopboy,peter o'toole is my favorite actor of ALL TIME @timnunn so i'm officially a wannabe &quot;luvvie&quot; 
Negative,2235077523,Fri Jun 19 00:22:35 PDT 2009,NO_QUERY,rebeccaslamon,and i dont want to go out today i wanna stay in cause its windy and cold 
Negative,1979483606,Sun May 31 03:14:35 PDT 2009,NO_QUERY,zuzluz,@tommcfly 's tweet made me miss thailand even more. 
Negative,2016558552,Wed Jun 03 06:59:13 PDT 2009,NO_QUERY,janelleyeah,"@ladykillerr  janeeeey, heaps got a lama figurine bahah. made me think of you!! and i miisss "
Negative,1563675452,Sun Apr 19 23:46:43 PDT 2009,NO_QUERY,TheRell,@iPapi You pwn my wind chakra. 
Positive,1984089489,Sun May 31 14:25:19 PDT 2009,NO_QUERY,DMular,@vanillacokehead  I guess that sign really is going to help those who would obey such a thing anyway. 
Negative,1975978573,Sat May 30 16:19:16 PDT 2009,NO_QUERY,PrKid,"@kiidswiper,yea,even if you have nothing to do on a Saturday,its not as bad,lol..Saturday=Happy..Monday= "
Positive,1693788476,Sun May 03 23:47:07 PDT 2009,NO_QUERY,Peruana_Mami,@marcgoldman Hey no prob...   
Positive,1990473520,Mon Jun 01 04:58:03 PDT 2009,NO_QUERY,JeanneBehr,Only your real friends will tell you when your face is dirty. ~Sicilian Proverb...or when you have something stuck in your teeth! 
Negative,2253098201,Sat Jun 20 07:34:53 PDT 2009,NO_QUERY,Ceiridwenn," the internet still doesn't work. If this lasts past this evening, I might die. Oh I miss the interweb."
Negative,2256715597,Sat Jun 20 13:11:43 PDT 2009,NO_QUERY,ClipperBrat,Had fun draft parties at the Sports Arena in the old days. Staples center doesn't seem like a Clipper arena w/all the purple &amp; gold  Sad.
Negative,1882696430,Fri May 22 07:19:45 PDT 2009,NO_QUERY,gugzm,Drinks. Sushi. And a movie with my MOMMY now!!!! love her to bits!!!! missing you baby  T.E.C.M
Positive,1979953929,Sun May 31 05:09:16 PDT 2009,NO_QUERY,alexxvi,good evening. good morning to those in the US 
Positive,2190467667,Tue Jun 16 02:48:54 PDT 2009,NO_QUERY,RosieBrooks,@beetle001 Heh. Don't have a clue 
Negative,2068565797,Sun Jun 07 14:18:10 PDT 2009,NO_QUERY,nena1967,Feeling sick right now  it's just another sunday hmm.
Negative,1976856454,Sat May 30 19:19:07 PDT 2009,NO_QUERY,therealjaymills,"@imkevbrown yeah, i kno...it really sux  will i c u at my cook-out 2moro?"
Positive,1834131827,Mon May 18 01:45:05 PDT 2009,NO_QUERY,michelealfaro,@nelwinuy be safe and don't catch the flu bug! 
Negative,2222329016,Thu Jun 18 06:49:48 PDT 2009,NO_QUERY,CarmHann92,At school. Coco and tamales breakfast for champions. Errrg Finals.  wish me luck??
Positive,1469847747,Tue Apr 07 07:35:44 PDT 2009,NO_QUERY,kmcusick,@recr great! I am working an offer this am after sls mtg &amp; writing an offer at 3. I will definitely be ready to relax 
Positive,2191844862,Tue Jun 16 06:04:19 PDT 2009,NO_QUERY,pnovak8,@jeremiahjuso you know I have some stellar taste in music 
Negative,2063653044,Sun Jun 07 03:32:23 PDT 2009,NO_QUERY,Jenaleesa,@reneemary http://bit.ly/4d05k  was just watching that ... and cried cause i miss you so much 
Negative,2031692227,Thu Jun 04 10:10:53 PDT 2009,NO_QUERY,bobcrawford,"Sad news today - actor David Carradine has died. Condolences to his family, may his spirit find the peace he is searching for.   "
Positive,1979356952,Sun May 31 02:41:46 PDT 2009,NO_QUERY,TylerDavid69,Talking to my wife at 4:30 in the morning = total win!! Love you!!! 
Negative,2067397157,Sun Jun 07 12:16:16 PDT 2009,NO_QUERY,youreyesdontlie,on the phone to @loveisonitsway 
Negative,1881115958,Fri May 22 03:39:18 PDT 2009,NO_QUERY,looralaura,"monkey  hates me, i will die now. "
Positive,1563758060,Mon Apr 20 00:08:08 PDT 2009,NO_QUERY,Tigerlily_Manj,"@jonathanrknight - How funny, your first nite break from touring &amp; u go to c someone else on tour!  Bring Brit w/ u when u come 2 Oz!"
Positive,2012030385,Tue Jun 02 19:57:28 PDT 2009,NO_QUERY,birks,Yey! This is good news for DSi users...well at least for me it is.   --&gt; http://bit.ly/tGVHV
Negative,1969668481,Sat May 30 00:48:14 PDT 2009,NO_QUERY,MsJuicy313,And my stomach hurts 
Negative,1957571320,Fri May 29 00:55:13 PDT 2009,NO_QUERY,Pennygiirl,working on my oral presentation and upset.........  
Negative,2327014120,Thu Jun 25 07:48:26 PDT 2009,NO_QUERY,petitecurvydiva,@safegeek yes. Best believe I heard about that on the job.  he's good QB but get off their knees already. Btwn him &amp; Tom Brady. Augh!
Negative,2188378225,Mon Jun 15 21:47:20 PDT 2009,NO_QUERY,ngarci24,am in da computer lab in hpt all bored 
Negative,2059859263,Sat Jun 06 17:46:51 PDT 2009,NO_QUERY,LydiaBarling,Resting up. Busy day tomorrow 
Positive,1989973197,Mon Jun 01 03:27:20 PDT 2009,NO_QUERY,Talula25,"@ausi1 I thought I was a member of the ning but I couldn't get in, so I have joined awaiting approval "
Positive,1973843182,Sat May 30 11:56:35 PDT 2009,NO_QUERY,DjIroniksWifeyX,"@tinchystryder yeah im watchin it  &amp; aidan davis, diversity or flawless x"
Positive,2174835337,Sun Jun 14 23:25:40 PDT 2009,NO_QUERY,janey79,@ElizabethThe i like to use tea tree oil 
Negative,1960389377,Fri May 29 07:53:14 PDT 2009,NO_QUERY,hannahmaee,"FML, i cant loose another friend "
Negative,1693117298,Sun May 03 21:36:39 PDT 2009,NO_QUERY,yrisgina,urg i hav a headache 
Negative,1969978883,Sat May 30 01:58:06 PDT 2009,NO_QUERY,bebe_ob,Guys.... cant live with them....or without them 
Negative,2324063914,Thu Jun 25 02:11:29 PDT 2009,NO_QUERY,lgenriquez,migraine againnnnnnnnnnnnnnnn 
Negative,2286288862,Mon Jun 22 16:14:36 PDT 2009,NO_QUERY,smeggly04,@itsTIFFB lol I did but its not helping 
Positive,1692335894,Sun May 03 19:46:35 PDT 2009,NO_QUERY,Krrristyyy,'Even Angels Fall' &lt;---I love that song  its oldish but I still love it  It's pretty
Positive,2058828059,Sat Jun 06 15:42:28 PDT 2009,NO_QUERY,Jeremythegeek,@CandyTX: Aww. I was expecting a geek-in-training 
Positive,1991853582,Mon Jun 01 07:46:45 PDT 2009,NO_QUERY,KarlMcClelland,@ClaireHammond  Look forward to it x Having a pretty good day actually. Just spent most of the day in Bath and it's sooo sunny here x
Positive,2059430427,Sat Jun 06 16:55:14 PDT 2009,NO_QUERY,gengi87,loving london  seeing stonehendge tomorrow! can't wait!!!!!
Positive,1881451461,Fri May 22 04:42:10 PDT 2009,NO_QUERY,morrissey_fan,@Nick7782 Thanks for the Friday follow &amp; Happy Morrissey day to you 
Negative,2266286691,Sun Jun 21 08:14:24 PDT 2009,NO_QUERY,Barbarajean07,fuck im tired 
Negative,2266467655,Sun Jun 21 08:33:35 PDT 2009,NO_QUERY,kunalshingla,http://twitpic.com/80dns - Plane crash... KK down 
Positive,2053344919,Sat Jun 06 04:12:51 PDT 2009,NO_QUERY,ClarineV,"At diane von furstenberg, this shop makes my mom really happy "
Positive,2054705716,Sat Jun 06 07:55:23 PDT 2009,NO_QUERY,thomas_a_duda,@clairezee86 It's the only location for me. Are you sure that another even exists?  Hope that the morning yields some fab wheels!
Positive,2056824213,Sat Jun 06 11:51:48 PDT 2009,NO_QUERY,rachelmaddox,Haha me too  the parents of the kids I'm babysitting right now r going to the game...I'm so jealous
Negative,2252915555,Sat Jun 20 07:14:27 PDT 2009,NO_QUERY,natatatatat,thinks she has an ear infection. 
Positive,1880438289,Fri May 22 01:14:34 PDT 2009,NO_QUERY,hyperkamote,blip.fm your one stop nonstop media shop...  
Positive,1469844461,Tue Apr 07 07:35:09 PDT 2009,NO_QUERY,giddiedamien,"@cathyjh XD true, im awesome! sauce. how about you "
Negative,1962954956,Fri May 29 11:58:53 PDT 2009,NO_QUERY,AllieB29,The bunuelos were a huge hit but i had to skip shopping afterwards.  let's see what kind of trouble i can get into here...
Negative,2190423382,Tue Jun 16 02:41:19 PDT 2009,NO_QUERY,suburbannoir,@piecesofalice Quite nice on my end too! I want more L.A. Ice 
Negative,1964701993,Fri May 29 14:39:48 PDT 2009,NO_QUERY,alejandroduran,Awaiting reply from two projects. One cancelled. 
Negative,1993139406,Mon Jun 01 09:53:44 PDT 2009,NO_QUERY,stjoannelee,"She's asthmatic and when she went to the doc this morning, she didn't do the nebuliser treatment coz someone was quarantined in the room "
Negative,1679755275,Sat May 02 10:06:15 PDT 2009,NO_QUERY,ju11es,Bank holiday weekend ROCKS!!!! Shame my husband chose today to start sanding the family room floor 
Negative,2066258882,Sun Jun 07 10:10:52 PDT 2009,NO_QUERY,Sexlena,Me: i wish they made pizzacrust pizza Mike: it is called bread Me: oh  haha
Negative,1984444815,Sun May 31 15:07:15 PDT 2009,NO_QUERY,gfunchal,Giuliano bateu longe do gol.. 
Positive,1993427909,Mon Jun 01 10:21:38 PDT 2009,NO_QUERY,sarahtapp,"wooohooo! a chance at summer employment that doesn't involve registers, produce codes, cranky customers and standing for hours and hours "
Positive,1997989586,Mon Jun 01 17:48:24 PDT 2009,NO_QUERY,skm4jc,"@EriksAngel15 Yeah, it has been for quite awhile now. I didn't know you watched that show; I would've told you otherwise. "
Positive,1795272182,Thu May 14 07:28:33 PDT 2009,NO_QUERY,XxMASSiiELxX,So #Paranoid @Jonasbrothers New Single; Is Simply Amazing; Im Replaying It In My Head Over &amp; Over 
Negative,1881674698,Fri May 22 05:17:05 PDT 2009,NO_QUERY,oldrainbow,i feel so bad  this day was... strange and scared me.
Positive,1985577614,Sun May 31 17:22:22 PDT 2009,NO_QUERY,porshie,Is crushin' hard!!!!!!!!!!!!!!!! 
Positive,1957490058,Fri May 29 00:39:54 PDT 2009,NO_QUERY,Sion71,@ceggs awww thank you! 
Negative,1976469554,Sat May 30 17:24:22 PDT 2009,NO_QUERY,Durden01,Got too excited about craving milk.  curled up on couch
Positive,2067416073,Sun Jun 07 12:18:16 PDT 2009,NO_QUERY,Loulabelllexx,i got twitter 
Negative,2208615173,Wed Jun 17 09:25:05 PDT 2009,NO_QUERY,mellkk,gym today all be myself 
Negative,1979072943,Sun May 31 01:31:38 PDT 2009,NO_QUERY,fooflington,"@pleia2 There isn't really another OSS monitor product capable of the same level of customisation. Alas, the config is *horrible* "
Negative,2002998454,Tue Jun 02 05:39:28 PDT 2009,NO_QUERY,houstonswagg09,ok first day on this diet! guess ill hav fruit 
Negative,1833954706,Mon May 18 01:04:22 PDT 2009,NO_QUERY,cutenory,"my tumblr is number 49,950 in the top 50,000 blogs. and i only have a tumblarity of 10. awwwwww "
Negative,2051264989,Fri Jun 05 21:24:14 PDT 2009,NO_QUERY,katrinavilleno,SATS TOMORROW OH NO 
Positive,2064077928,Sun Jun 07 05:08:49 PDT 2009,NO_QUERY,gofitcoach,"@Heather_Buchman Hey there! Finishing up a round of Si6. Dreaded BiU. Then ChaLEAN, then Insanity! Things R wonderful!  How's all w/ you?"
Positive,1969990480,Sat May 30 02:00:39 PDT 2009,NO_QUERY,themagicfairy,@algebraoverdose naww  he's cute. Hehe but Conar wins.     
Positive,1990712646,Mon Jun 01 05:33:58 PDT 2009,NO_QUERY,katierosecook,@FionaOsborne hellooo osborne! can't wait to see you again! 
Negative,2232958102,Thu Jun 18 20:38:01 PDT 2009,NO_QUERY,Jamsz,can't go to school..  m sick.. ( its a must pa naman to be there.. craaap.. 
Positive,1976519432,Sat May 30 18:20:33 PDT 2009,NO_QUERY,MissTrinese,All I can say is Day26 is the shit!!! I love them. 
Negative,2069484303,Sun Jun 07 15:57:52 PDT 2009,NO_QUERY,ReadyDPM,I am really missing my kids.....     I love my God kids
Positive,1677172693,Sat May 02 00:46:48 PDT 2009,NO_QUERY,jeff_ginge,"@aphie I think I'd have more chance pleading emu than emo   normal service has been resumed now, so disaster averted!"
Positive,1883075417,Fri May 22 07:58:06 PDT 2009,NO_QUERY,barbie11,On the way to the airport. Chi-town here we come. Ps.I have great friends 
Positive,1979560481,Sun May 31 03:34:28 PDT 2009,NO_QUERY,Robi27,@zayaan27 Hey! Do u by any chance have Lauries cell num? Sms it to me if u do pls 
Negative,1686768641,Sun May 03 06:42:14 PDT 2009,NO_QUERY,Cameronk_uk,I'm at the gym... Just tried the water fountain and got shocked! 
Negative,2260370715,Sat Jun 20 19:06:28 PDT 2009,NO_QUERY,DalKhera,"night twitter family. i didn't get a call before i went to sleep, so i hope there's a message in the morning "
Positive,1971811111,Sat May 30 07:57:05 PDT 2009,NO_QUERY,kailaengland,"@DominiqueDanyel made me kinda laugh! i'm kinda addicted, have all the seasons on dvd  that's all!"
Negative,1754118497,Sun May 10 05:03:10 PDT 2009,NO_QUERY,pinaymommy,PMC Members: medyo delayed muna ang gift kasi hinde naging successful ang transfer.  http://plurk.com/p/swi5b
Negative,2213268634,Wed Jun 17 15:09:01 PDT 2009,NO_QUERY,twilight_story,"Well... I'm a coward, so... I won't speak with him... I will only wait if he stays hating me or he changes his mind... I'm so sad... "
Negative,2205897488,Wed Jun 17 05:39:02 PDT 2009,NO_QUERY,moonlightdancy,i miss every single thing about you. 
Negative,2201250237,Tue Jun 16 20:00:51 PDT 2009,NO_QUERY,mkcho73,crap. 8:30 meeting tomorrow. 
Positive,2006652403,Tue Jun 02 11:29:02 PDT 2009,NO_QUERY,Diamondspin,Damn what a day :$ !!! all work is done ! Client happy im happy  B** get me my money LOL Bowwwss !! Just like mr ross ! Hahha
Negative,2223104032,Thu Jun 18 07:51:21 PDT 2009,NO_QUERY,gabisworld,There is a terrible storm outside right now and we lost our beautiful pear tree outside! 
Negative,2248388328,Fri Jun 19 20:32:41 PDT 2009,NO_QUERY,Ripperthemadman,"@1INAMILLIONDIME Yo Taniyah, I might not get to make the daughter's party.   Unless I come for bout 5-7 mins. "
Positive,1793352503,Thu May 14 02:21:43 PDT 2009,NO_QUERY,sizzler_chetan,@ankita_gaba why not have all tweets with #hindi tag on a single page in hindidiwas.in ? Kya khayal hai? 
Positive,1880689655,Fri May 22 02:08:40 PDT 2009,NO_QUERY,ninwest,"@Lunabee_art.  I agree with cris.Spend the monies!You've earned it.What with all the work you have been putting out,and all that swiming! "
Positive,1548863130,Fri Apr 17 22:12:44 PDT 2009,NO_QUERY,bartaviator,@kayyt I'm so excited!   Be there everyone!
Negative,2054519763,Sat Jun 06 07:31:51 PDT 2009,NO_QUERY,the_real_r2d2,"@nadia_molina this is so sad, it should not happen. Not to those children "
Negative,1978564159,Sat May 30 23:45:08 PDT 2009,NO_QUERY,mychemicalcobra,SCARED SHITLESS BY SWINE FLU  It's Gonna Be A Long 4 Months Until That Vaccine Arrives....
Positive,1973139192,Sat May 30 10:33:46 PDT 2009,NO_QUERY,omfg_itsapple,watching Horton hears a who.   @jbigga good luck on your trip. i love you! [:
Negative,1898397834,Sat May 23 18:05:12 PDT 2009,NO_QUERY,Faithiecakes,These mosquitoes are fucking miserable. Get'm off me 
Positive,2003442043,Tue Jun 02 06:32:25 PDT 2009,NO_QUERY,firestartr,Was  Jacqui Smith home secretary?   http://bit.ly/MilfF
Negative,1564621670,Mon Apr 20 04:18:15 PDT 2009,NO_QUERY,smittygirl,"At last, this computer is back in fully working order! Next on the list is the laptop, which hasn't had virus updates in about a year. "
Positive,1975088968,Sat May 30 14:25:28 PDT 2009,NO_QUERY,missallieliz,going to axiom in a few. mmmm 
Negative,2240175996,Fri Jun 19 09:25:52 PDT 2009,NO_QUERY,ohcardigan,@stelfa i pelat lah i cannot say R  didi boleh? heehee.
Positive,2185010839,Mon Jun 15 16:45:05 PDT 2009,NO_QUERY,iluuvmona,@Wealthy23 I am fabulous thanks 
Positive,1551681812,Sat Apr 18 09:41:57 PDT 2009,NO_QUERY,imissyouso,I love Beverly Hills 90210 and Gossip Girl 
Negative,2263630219,Sun Jun 21 01:21:05 PDT 2009,NO_QUERY,theguiltshow,http://twitpic.com/7zpop - Baby ignoring me and using computer 
Negative,1881360642,Fri May 22 04:26:05 PDT 2009,NO_QUERY,pragyavats,@krisnair but where's the rainbow 
Positive,1882335859,Fri May 22 06:41:10 PDT 2009,NO_QUERY,TheMelodyMusic,I have my hairs done.... I have to get used to it...  Leo &amp; The Melody
Negative,2199215270,Tue Jun 16 17:10:54 PDT 2009,NO_QUERY,chrisfarber,"@benlebar yep, I think I am going to do the same. It just stinks because I have some deep scratches in this one's display "
Positive,2064178087,Sun Jun 07 05:28:54 PDT 2009,NO_QUERY,spurssandy,Off to a bbq in the rain. The great British summer 
Negative,2002277896,Tue Jun 02 03:43:58 PDT 2009,NO_QUERY,dineanddashed,@dearhummingbird whatt  I hate customs. They're getting worse.
Negative,1468983250,Tue Apr 07 04:42:20 PDT 2009,NO_QUERY,stokoe123,just had my lunch and did my chores  boring....
Positive,1955775409,Thu May 28 20:36:17 PDT 2009,NO_QUERY,Hooch1981,"@nettsu Hey, mr photo taking guy... Any advice on my options in the 'advice' photo thread? "
Negative,2053944201,Sat Jun 06 06:08:54 PDT 2009,NO_QUERY,ashleysings09,"I got a whole 4.5 hours of sleep last night because for whatever reason, I couldn't fall asleep  I'm sure I'm gonna be feeling the eff ..."
Negative,2235982239,Fri Jun 19 02:33:42 PDT 2009,NO_QUERY,waako,anyone know how to open files from Terminal in #coda and/or #espresso ? would be really useful. http://tr.im/p20E didn't work for me 
Negative,2187177712,Mon Jun 15 19:54:17 PDT 2009,NO_QUERY,cwjfirku9_9,bought cute underwear and have no one to share with 
Positive,1995979935,Mon Jun 01 14:20:45 PDT 2009,NO_QUERY,jonahface,my birthday's in 11 days (just saying) oh and DJ MEI LWUN will be at 'HOME' too!!! www.flashandmattyboy.com 
Negative,2239588570,Fri Jun 19 08:43:37 PDT 2009,NO_QUERY,nickylohan,and I miss you Paris! 
Positive,1972348937,Sat May 30 09:03:28 PDT 2009,NO_QUERY,BonesRecordz,@trakgirl whats goin on? 
Negative,1985363089,Sun May 31 16:57:47 PDT 2009,NO_QUERY,JeanAymeri,@WYendrys i know  that sucks
Negative,2229076869,Thu Jun 18 15:15:09 PDT 2009,NO_QUERY,chriscbird,@casualperfect I think you're right. My tweets aren't showing up on FB either.  Double-duty texting today!
Positive,1990384239,Mon Jun 01 04:43:24 PDT 2009,NO_QUERY,TweyelyteZone,So many awesome people in my life. 
Negative,1980316050,Sun May 31 06:22:54 PDT 2009,NO_QUERY,hgshepherd,@cecely21 good luck with that! I don't want to go back to schooool  x
Negative,1677289192,Sat May 02 01:19:38 PDT 2009,NO_QUERY,blueastheskies,@BlackCrush Do you have tickets ? )))) I wanna go with friends. 
Positive,2014784785,Wed Jun 03 02:40:43 PDT 2009,NO_QUERY,crayontwisters,@smileybernice hey berns.  i miss you too.
Positive,1833901060,Mon May 18 00:52:16 PDT 2009,NO_QUERY,amykate,"@tshorrock no, it's Monday morning, time for a cup of tea... then giving it some "
Negative,1983449802,Sun May 31 13:10:41 PDT 2009,NO_QUERY,radhakapoor,Reviewing lease 4 my apt &amp; shamefully having trouble remembering a few legalities  amazing how quick the mind is 2 eject boring content!
Positive,1563660662,Sun Apr 19 23:42:56 PDT 2009,NO_QUERY,creepyfly,"It helps when your guild has ran Naxx so many times that no one really needs anything anymore  lol, 2nd spec is almost complete now   "
Positive,2060839789,Sat Jun 06 19:40:46 PDT 2009,NO_QUERY,beccaxbarbie,just got home from a night out. my taxi driver inspired me this morning. he said go for ur dreams... if u dont now.. u never will know. 
Positive,2059564050,Sat Jun 06 17:11:09 PDT 2009,NO_QUERY,DeejayKnight,I like how you can just not answer questions and still stay in! 
Negative,2010572730,Tue Jun 02 17:36:31 PDT 2009,NO_QUERY,adall,@jaceyth and @thoole - i tried to comment on your blog. twice. but it wouldnt let me... 
Positive,1985874865,Sun May 31 17:56:16 PDT 2009,NO_QUERY,cancerv9,work is good today. 
Positive,1978815079,Sun May 31 00:33:50 PDT 2009,NO_QUERY,RosiePeters,"@divaonadiet Great work. Sensible diet works, but u have to be so &quot;tough love&quot; to  get what u really want. U must be thrilled "
Negative,1553204559,Sat Apr 18 13:38:47 PDT 2009,NO_QUERY,angela0904,"@angel0712 And thanks for eating that bagel for me, because I never made it to Panera today. "
Negative,2191734236,Tue Jun 16 05:52:18 PDT 2009,NO_QUERY,rsmanyan,Waiting for the monsoon clouds  No rains ..water shortage in Mumbai.. All lakes dry.
Positive,2044451893,Fri Jun 05 09:22:43 PDT 2009,NO_QUERY,jingg,one of the nicest strawberry shortcake  http://twitgoo.com/o36o
Positive,2182604747,Mon Jun 15 13:23:33 PDT 2009,NO_QUERY,atomichorns,Atomic Horns fans: See us this Friday night at the Secret City Festival in Oak Ridge - 7pm.  Surely you want to meet all of us 
Positive,1563717481,Sun Apr 19 23:57:46 PDT 2009,NO_QUERY,FrenchBeatsInt,@bengineerW i can hook you up to 
Negative,2238001161,Fri Jun 19 06:40:45 PDT 2009,NO_QUERY,cathyliveedge,"updating my laptop, since i damaged my mac recently. "
Negative,2204583263,Wed Jun 17 02:35:52 PDT 2009,NO_QUERY,xxmellxx,Home today to rain  want to take this lovely Malta sun with me!
Positive,1979341822,Sun May 31 02:37:56 PDT 2009,NO_QUERY,ohemgeeceleb,@work4twilight Thanks 
Positive,1966946370,Fri May 29 18:41:25 PDT 2009,NO_QUERY,SamanthaJFox,@rezn I see. No bueno. iPhone would work 
Positive,1962799904,Fri May 29 11:41:23 PDT 2009,NO_QUERY,PrincessNoin,@cstogdill I don't have a &quot;style.&quot;  They tell me I can't. Which is why I don't have a stylist since they all say they can't help me.
Negative,2247805547,Fri Jun 19 19:39:09 PDT 2009,NO_QUERY,MRVLS,excuse me. my hair is now dark red. dyed by mummy last night   -it really doesnt look that good-
Negative,2206488881,Wed Jun 17 06:37:18 PDT 2009,NO_QUERY,Keycie,whole alone @ the desk 
Positive,2007976658,Tue Jun 02 13:26:11 PDT 2009,NO_QUERY,suebc,@SimonMagus  PS. Thanks - thats better than throwing rocks back 
Negative,2067330776,Sun Jun 07 12:09:22 PDT 2009,NO_QUERY,danger_skies,"@jadeycakess Oh jeez I had that for months, NOT FUN  I'm sorry."
Positive,1573477883,Tue Apr 21 01:21:32 PDT 2009,NO_QUERY,beatifique,"@angelxchild Amen to that. Hello, Mimi! "
Positive,1881147663,Fri May 22 03:45:32 PDT 2009,NO_QUERY,megala256,A great way to start your morning: use sparkly frog-shaped soap. 
Positive,1955926005,Thu May 28 20:52:04 PDT 2009,NO_QUERY,Treste2,@angielala Just messing wit u chica 
Negative,1991688808,Mon Jun 01 07:29:27 PDT 2009,NO_QUERY,finalscoreB3G2,Air France Flight goes missing over the Atlantic  http://www.msnbc.msn.com/id/31040692
Negative,1933034714,Tue May 26 22:49:41 PDT 2009,NO_QUERY,Aubyn_Hastings,feels really sick 
Positive,1692959088,Sun May 03 21:12:00 PDT 2009,NO_QUERY,patricknesbitt,"10km today that's 50km for the week. Watched the new x-man movie, awesome!!!! Now doing laundry "
Positive,1833708664,Mon May 18 00:10:58 PDT 2009,NO_QUERY,LozzieCunliffe,@IAmKat Ah yes! Of course! Excellent thought. 
Positive,1968887365,Fri May 29 22:27:54 PDT 2009,NO_QUERY,denjamyr,back again..just having fun!!LOL 
Negative,1563571925,Sun Apr 19 23:21:19 PDT 2009,NO_QUERY,cento75,James Ballard R.I.P. 
Negative,1985133783,Sun May 31 16:30:05 PDT 2009,NO_QUERY,diego_ar,last.fm caido 
Negative,1572929317,Mon Apr 20 23:03:48 PDT 2009,NO_QUERY,chrispetescia,@KWB23 and you would know? oh... right... i guess you would. fine.  youre right lol
Negative,2049890804,Fri Jun 05 17:41:04 PDT 2009,NO_QUERY,witch_kat,sad that I didn't bring my charger and my laptop battery is almost gone. No more logic puzzles until I get home from work 
Negative,1565723842,Mon Apr 20 07:24:51 PDT 2009,NO_QUERY,yogich,"@LarsLarsonShow: me, too. having lots of trouble with the KXL steam. "
Positive,1992666772,Mon Jun 01 09:07:37 PDT 2009,NO_QUERY,KatieH97,@ColorblindFish We LOVE to see the band in action - keep it coming! 
Positive,2180524769,Mon Jun 15 10:35:17 PDT 2009,NO_QUERY,LiamBrown1993,Trying to get someone to get Twitter 
Positive,1956568241,Thu May 28 22:09:54 PDT 2009,NO_QUERY,erinvincent,"Michael scott, &quot;an office is a place where dreams come true.&quot; "
Positive,1824427734,Sun May 17 01:20:12 PDT 2009,NO_QUERY,aerobic247,@kirstysmac @Yael_80 im glad i keep you 2 amused! 
